timestamp,text
1755.478,预示着通过女性来杀死自己而得到永生，也就是说抚养下一代
86.674,艺术成分很高啊，三四层楼那么高的
300.6,做成AR游戏可能会比较好
1191.773,奥札奇
186.277,希卡之石
10.321,咋搜
169.674,想起了SOMA
887.721,菈妮…？
132.891,这个我看的好晕呀
732.233,换人了
51.939,不敢玩
57.426,大胆购买，谨慎游玩
472.666,是故意调整成这样的
1005.499,博爱之城（bushi）
890.975,那不就是一个背包吗
1551.101,《夏油杰》
747.062,精斑
524.215,他留了一手
492.934,这应该就是在做主副面人的分离手术？
44.05,25年前来报道
1825.139,高级
811.272,异形是吧
70.115,前来考古
1262.801,我要看看
1798.956,最后一幕  是主角2欺骗了主角1 想独自飞升  最后被反杀
1367.884,那死啥，死你啊，就是种说法
1262.638,脑仁(
1618.787,gta5
498.69,丸辣！
1102.445,榨汁机
807.959,看到没有，这就是你
773.759,换主角了，肯定换了看到后面就知道了
703.179,这其实算是钥匙吧
674.159,对第一个主角差不多也要死了
144.591,吉格尔风格也就是异形一类的风格
1264.43,鬼头
403.019,华容道
1632.711,真可爱，超了。
1807.589,完美
982.427,没错，我就是这样通关的高手
1282.081,我还以为我眼瞎了
516.452,哥们儿———
1411.938,跳进染缸24：36
1292.195,当嘴里开出花
1260.706,孬人（即答）
1106.823,凌晨两点半，牛不牛
287.112,有人吗？今年大年初一
738.913,这是这所工厂诞生出来的最后一个生命时间已经过去很久了
644.638,他的那个手扭曲的，所以给他卡着了，但是你在那里等待一段比较长的时间，他是可以自己把手扯出来的
521.171,这玩意儿把脑袋揪下来了
57.585,玩不了orz
1017.286,我想到了灵笼
1018.24,我想到了灵笼
1747.157,链接都断开了，切换不了
151.671,太空堡垒
897.425,这俩其实是一个人（
529.808,哈哈哈哈哈
221.887,别逗了 生化危机解密你都能迷路找不到解密的地方 劝你直接换个类型的游戏游玩
221.887,别逗了 生化危机解密你都能迷路找不到解密的地方 劝你直接换个类型的游戏游玩
221.887,别逗了 生化危机解密你都能迷路找不到解密的地方 劝你直接换个类型的游戏游玩
1713.213,天灵盖都没了
878.696,？
1814.487,要是不取下他会不会触发好结局
526.173,还给你留了一首
1309.064,电池接上了血肉机器，机器重新运作后弹出接口，有逻辑的
1407.948,寄生兽是一号主角。
286.346,有人吗？
894.534,宿傩是这样的
1724.191,你的小可爱突然出现
615.396,长得像巫师三里的水鬼
1124.801,蔑视，蔑视，对生命的蔑视
1742.677,我会缠着你，永远永远
1100.822,这些东西都来自她的血肉
1085.548,她爱着这个文明
1077.845,女王
59.818,直接一边吃饭一边看
711.708,不要射，不要射啊！
697.535,杰洛特：我觉得有道理
16.02,全网最接近作者的解说了
1686.959,修仙
106.331,太压抑了
463.592,托 丽 娜
528.153,两个方式，一个方式留了一手，另外一个方式也只不过让他等死而已
1113.628,怎么哪里都有仓鼠啊（怒）
732.917,重开了
444.604,你们好哇
892.059,赞美四臂神皇
1257.184,脑仁
1810.279,那个壁画上的飞天章鱼就是
1806.46,另外一个就是被寄生成为灵体永久飞升
1805.18,一个是机械飞升，也就是这个结局
1803.943,它是有两个飞升机构
1801.511,蔑视生命
1795.091,这个视角，赤裸裸的蔑视啊
1303.676,很奇怪吧，脉门怎么就自己打开了
603.39,我是为了全成就才去“拿一手”的，第一次玩就是孵化出来他，开了门之后我还不舍得丢下他一个人走
693.054,射程让我流泪伤害让我胆怯。
590.227,san值：70%
513.511,san值：90%
469.736,san值：100%
1388.343,李火旺的笑死我了
332.967,不是没有三连的
14.182,。        。
1783.144,可惜个屁，那个寄生兽副面人才是最可怜的
1767.704,不是悲剧(눈_눈)，不要随便解读
1760.824,主面人和副面人本就是一体的，别可怜猪脚了，猪脚才是最恶心的
1722.664,副面人是好的，猪脚主面人都该死想自己飞升，那就融合吧变成以前的样子双生人
1702.144,猪脚没玩懂
1687.784,他一开始是怕痛的，现在告别过去苦痛的物体
556.544,双生人，主面和副面人
1539.995,6
514.205,孵化(
10.101,雙
92.455,这位是第一个主角被感染后变寄生体了
542.355,卧槽
599.165,好听话的小跟班
1492.983,头上那个是wifi接收器，无线连接意识的
679.806,完了，有武器说明有怪
90.665,没错就是咱俩在看
115.899,sin值 cos值
54.163,结局太虐
640.274,不用怕的，它自己就会出来
1717.473,[前方高能]
779.793,红色和白色，血与骨，表面与背面
606.833,往后看就知道为什么了
1725.844,等候多时，为的便是今日之胜
1757.779,他们本是一体
1085.365,因为她是母亲
1161.476,屈膝跪下？绝不！
1007.426,死亡细胞：异形与海
644.217,这个文明就是这样，不把尸体血肉看的重，类似于我们看工具那样用完就丢，说不定它们还说我们残忍呢
1180.144,这个文明有生殖崇拜
296.148,你的队友需要帮助以打开一扇门
890.601,老头环哈哈哈
642.802,你要考研啊
1430.89,ass！
345.848,推箱子
1264.697,克朗
1115.349,魔阴身
1549.38,痛太痛了
1017.803,是个男孩儿！！
615.486,星期五
462.879,是机仆！！！
83.018,什么时候讲新游戏坏死症，其他人讲的看不下去，再回顾一下蔑视
512.175,硬核孵化
499.278,《人》
209.338,适合做VR
599.87,我大抵是没救了，居然觉得还挺可爱的
1188.22,这个种族丧失了生殖快感，所以特别崇拜生殖
521.042,这叫孵化
840.923,这个时候玩家操纵的是男一，不是男二
1274.039,这是这个星球排第二的物种，类似矮人，就长这么大
1176.632,各种雕像就是你们想的那种，因为双面人这个种族是有性生殖崇拜
530.508,哈哈
491.537,这不是霍金吗
480.172,霍金
1571.377,连上蓝牙了
988.673,馄饨
53.248,当时玩的时候晕的一批
644.414,手砍下来不就行了？
1.323,有异形的感觉啦!
0.201,看剧情的空降11：00
91.298,2024年5月4日现在正在观看的其他4个人，你好
963.799,还会刚CD
948.299,拳皇是吧
932.359,白切鸡
806.859,克苏鲁
710.699,水性漆，去甲醛
817.719,好涩
149.017,orokin科技
502.785,[前方高能]
1292.407,↑和武器缠在一起的是寄生兽尾巴
41.832,不就是异形的风格
881.861,san:60%
983.862,您看那准心，您就没意识到跑打不准吗
106.819,已经有影怪咬我了
600.252,好可怜…
978.336,DOOMSLAYER
1748.26,脱离主体大脑连接，来到38线，准备离开这个地方，又被拉回去。
1049.819,我裂开了！
6.951,鱼肉苦痛，机械飞升
1254.739,想起了韩国漫画《禁曜日》
1284.72,脑仁
1172.75,这雕像是在干我想的那种事吗
590.566,JOJO立
1476.775,没补刀
1296.643,浇给
929.472,坤坤
469.459,混沌卵
1088.102,生物科技，这怪物只是个工具而已
509.311,鲜嫩多汁
1265.619,后面被压榨力（悲）
1036.042,高种人
836.327,寄生
1246.773,欲望寄生!
755.061,脱出(意味深)
1523.612,剧透一下，这里游戏会漏迪克
1083.958,这巨物其实是主角母亲或父亲，它是墙那里被移动到坑里面的
447.632,人才
1554.595,没有痛觉
549.154,吉良吉影表示很赞
291.499,吱
1514.174,要开颅了
726.143,此时已经换人了
1802.159,别灵笼了行不，灵笼美术和氛围设计比这游戏差远了
1086.124,他是你的妈产生重要血肉物质改变整个文明
534.619,小兄弟：’啊 你大可不必把我嘎了 我自己拔
19.579,我感觉还挺帅，有点像凯普
311.132,鸡的站住
295.774,吱
1641.192,太牛了设计救命
1065.363,原来是这个我天
877.886,我擦太帅了
321.363,场景做的太绝了
21.331,太帅了
1798.441,被关进小黑屋，失去意识了
1781.561,线断了？
850.139,你才是寄生体
540.637,至少给了一个痛快，另一个结局是让这个人活下来和主角一起开门然后被丢弃面对漫长且孤独的死亡
1048.595,哇，有点像无声狂啸里的那个诶
1007.345,高玩
918.755,花生
692.879,P机（确信
131.539,九转大肠
1148.052,出身啦！
1050.687,后室里的那个狗子
967.188,魂
902.043,你现在是寄生兽了吧
665.216,手砍了啊
1522.344,生孩子
124.148,叠词词，恶熏熏
1277.779,你家风灵月影能帮忙解谜啊
1546.21,掀开你的头盖骨
686.619,兽人是吧
146.344,不容易烂嘛
598.866,xxn
1151.188,广州南站
22.904,异形
479.857,欢乐谷效应
1805.39,帅哎
647.678,三联没了？
1285.953,woc
60.558,坚持访问！
1803.725,新物种诞生
1625.834,意识上传
627.034,易建联
19.914,灭世
664.409,有没有可能是一个轮回上一个小兄弟就是主角
1582.639,人类的起源？
1437.326,灵笼灵笼咋滴
1599.38,血肉飞升啦
1446.804,这是第一主角，不是模具人哦
1178.601,生殖崇拜
1029.694,蔑视世界里的高等种族
763.198,这是主角2了…
335.899,这个解谜本质上就是小时候玩的推箱子游戏
456.852,前面的这是模具人并不是主角
205.439,是异形跟克苏鲁的结合体
498.756,san90
867.875,这里的bgm是neon lights，不用感谢
411.437,合着这是华容道
186.05,手里剑
1347.759,我不是很懂，主角自己手动把手放进去的，为什么要挣扎？
602.857,好可怜
133.419,血肉科技
1287.167,好喝，草莓味的
1190.163,出来了
888.912,宿傩
865.352,如此美丽
887.861,四手霸王
1295.779,啊？你枪呢？
1248.208,太美丽了这样的构造形态
996.854,懂了，这是毁灭战土普通人版
575.167,.
1801.419,什么意思？没看懂
1491.603,，，，....
1143.008,蔑视和异形普罗米修斯的设定都来自于H·R·吉格尔
1434.349,莫名其妙怎么有点帅啊？
224.136,路痴的哭了，光找路都要好久吧
204.133,好耶，喜欢自由探索没有剧情的游戏
121.99,这咋cos，道具都难做吧
74.395,叠加中
400.66,华容道
1281.705,太抽象了
1350.774,这个叫声莫名喜感
599.47,小玩意儿长的真东西
1769.865,没有，只有一个，意思简单，自然血肉基因蔑视那些高高在上
1350.538,不是，是副面人的，主角掉血，但是没有疼痛，是副面人
1030.628,还锁死了生育能力和性别
1028.793,不是，和工程师差太多了，嘴巴没有，还有就是怀疑这种族明显是工程师用自身为蓝本创造
402.359,华容道积木拼图
1022.598,工程师
836.14,抱脸虫
938.718,我也是这么起名字的
1383.571,李火旺（
24.702,想吐
1732.233,我知道你的痛苦，我要就这样
332.685,右边这个控制台当时没看见
1545.085,看视频看得我头皮发麻，噫～
1093.715,这就是那个大东西嘴那块血淋淋的原因吗？
1192.126,空洞骑士
1264.103,脑人
1205.65,qiao读音好评，阿婆主是有文化的
712.21,粘白物质
1116.16,蛆甲？
743.837,哈哈哈生猛主角
345.895,华容道
892.282,黑虎阿福
1002.046,cf挑战模式
1744.209,哼，想逃？
1551.729,掀起你的头盖骨
1364.669,原来，这游戏流血是会死人的吗？
1573.536,墨菲特网络
1006.632,doom：像回老家一样
640.765,你猜这游戏为什么叫蔑视
142.952,血肉之墙
889.277,我就说两只手不够用吧
1442.482,咦惹
1014.902,想开了
690.152,哈哈哈哈哈
598.432,这也太吓人了
515.832,“孵化”
919.193,scp173
1231.038,这不Dalek吗？打雷也比这玩意好看多了
141.929,异形风格
94.47,李火旺模拟器
1592.577,雌堕了，好耶
1108.025,这文明真的，赶紧灭绝了对大家都好
1189.645,印度教元素？
1315.421,制作者很牛逼
515.803,挖槽
614.959,岁岁可爱捏
456.683,血肉，克苏鲁，异性，工业
678.226,好消息：有武器了，坏消息：有武器了
1358.309,特意在此准备一个如此专门的工具，被“寄生”看来是个相当正常的流程
1716.879,是贴图awa（确信）
519.408,哈哈哈哈哈
1437.868,漂亮滴很啊！
1006.228,深山老林檎恶魔（悲）
693.452,绷不住了
631.933,所以你的山联没了
134.998,虫族
1181.57,生殖崇拜
1354.683,哼哼哼，啊啊啊啊啊
1065.115,你不要过来啊！！
893.355,不至于不至于，交界地什么怪形都有
553.459,早就点了，快去快去
515.139,太惨了这兄弟
440.955,这个包里是个人呐我靠
390.275,捏碎所有发光包？
330.675,社恐包
155.262,走晚一步会不会被这门夹死
80.582,san值可以理解为你的精神血条，受太多冲击你会错乱甚至嗝屁
61.259,哥们看的东西五花八门，接受度很能扛
20.379,之前打一下午真的反胃
146.707,克系朋克
1553.001,怎么挣扎啊，胳膊捆住了
406.59,华容道
1007.056,卵巢啊……
1782.86,考研没这么玄乎。。。你要说读研搞科研还差不多
648.226,你的山联没了
109.015,也
1257.177,官方称呼：圣婴
518.968,002成就达成
866.342,道诡仙异？
12.882,晕3d了是吧
513.38,孵化
1799.671,主角还是永远留在了这里
1551.038,夏油杰
897.238,两面宿傩
609.721,可爱捏，立了
652.76,好湿，好湿。
1268.276,感觉像一个蛹
1610.337,仓鼠真是无处不在
517.311,这有两个结局
1631.081,强大脑力+强健肌体=完美身体
769.982,有没有可能没换主角
892.603,伏黑甚尔
892.603,伏黑甚尔
908.204,感觉是达成了某种联识，可能血就是为给他的
502.696,By d挖勺机是吧
277.365,挖勺机是吧？
461.224,啊头好痒，好像，，，要长脑子了
1346.873,很好 早有准备把声音关了
614.739,一个诡异的人形生物跟在后面我只觉得毛毛的
73.641,瓜子花生泡面八宝粥已经准备好
328.894,可惜 就是没有三连
613.45,你自己更丑
933.531,接的真准
127.973,]
654.099,放心吧，门关了表示小三连会被放开的
1737.471,没想到吧亲爱的 我又回来了~
1683.434,是在利用痛觉保持现有意识的清醒？
1105.27,挺可怜的
1079.099,挺可怜的
772.371,这是另一个主角吧
406.298,华容道
1561.021,石头人
1765.619,烂尾了？
1457.499,卧槽寄生了一个人
774.879,这是地狱
90.139,死后的shijie
23.459,人死后去往的痛苦世界
5.384,这个视频我看了20多遍了，算是理解明白了！
1291.966,黎明卿直呼内行
148.443,我叫它吉格艺术
1103.683,只能想是自愿的
1130.285,逆天评论
726.842,虚空
692.124,哈哈哈哈这是刀不是枪
535.091,【留了一手】
245.583,感觉很有沉浸感
1313.96,有人吗
166.081,真的晕
125.3,边吃边看无所畏惧
1027.795,造物主，哈哈哈哈
1482.712,妻子怎么是重担了？
31.08,好像两个作品的美术确实都是一个人有相似感就对了
786.625,这个游戏有很多性暗示，感觉地上的尸体都是没有结合的静子，主角要“离开自弓”
1001.899,6
344.936,华容道
982.276,一边吃麻辣烫一边看
527.393,这里还有一个选择是推到另一个机器给这个兄弟开背
1192.423,正是因为他们后期失去了繁育的能力，才会有这个崇拜，而男主背上的寄生兽就要阻止男主恢复这一切。
1099.905,这些家伙只是可笑的，寄生物罢了。
403.459,后面的解密都没这个难。
403.459,其实这里算是游戏最难的地方了。
1716.201,思维风暴
1282.195,宝宝金水
614.52,易建联
457.193,我光听就已经听得不快乐了
352.66,看到这里我会直接选择退出游戏
743.425,那个不是第一个主角第一个主角已经变成寄生虫了
645.885,好诗好诗
1055.386,你好
916.455,《烧麦》
59.197,没错造完了选择性去玩
1553.703,这是要与开花人的神经连接完成繁衍大业
770.152,其实这个是主角2号
638.397,主角进去关门之后他就会挣脱掉自己走了
643.174,你三连没了
638.609,这里如果是用手开门人走过去，这个大门是不会关的，但是
1111.562,长蛆了
327.994,单身的，一对的，两对的
1736.314,它出现的时候 直接回到本体视角
310.393,风灵月影启动！立即飞升看看外面世界（d
1048.888,萨尔纳加（确信）
634.259,三联没了
966.998,快去找风灵老祖！
533.097,《留了一手》
502.759,《孵化》
450.794,这么看这种解密还是超棒超独特的
635.843,小赵小赵
613.409,小赵小赵
1816.286,不要想得太好，整个游戏就美术值得称赞
1289.492,制作组精神还好吗？doge
1666.735,真成维克托了
229.93,那是你的操作系统，你要问我的操作系统，我要说一切皆有可能。
1297.04,一朵花，她叫水仙
1692.689,自己抱走拔网线了
588.554,小兄弟长的真别致
1091.449,所以说那个大怪是长在那飞船上面的是吗？
1705.918,脑子那条线不够长吧
1769.49,飞升失败
645.702,skr
1455.389,贴贴
1769.519,分离时会不会有方法把男一解决掉，会是另一种结局
49.779,大多数人只适合云通关
842.238,他们本就是一体的
1035.011,天诺
1712.724,原来那具身体被寄生后嘴消失了，难怪刚才被直接切割一点声没发
1780.61,为什么我后背有点痛？
1189.474,迪士尼城堡一夜游
122.625,好下饭
874.146,倾力治1型
539.326,我记得可以把这个生物完整挖出来的
1813.576,抽象
141.005,H.R.吉格尔
1399.379,真·肉中刺
1104.995,好不想打它
2.301,蔑视 谐音 灭世
1846.087,蔑视 谐音 灭世
465.619,毛…毛蛋？
157.502,虚空卡莎
19.111,好不容易通关，竟然是坏结局
1189.697,六藏菩萨（纸嫁衣后遗症）
1764.5,太难受了这个结局
1719.139,原神，启动
322.505,一种是撕裂天堂的火星包
860.265,九敏 bgm响起来有点好笑哈哈哈哈哈哈哈 大哥二哥贴贴耶
1264.435,宝宝金水
999.965,这些生命体太弱了，我觉得来个幼魔都能把这个世界屠完
555.389,不要刷其他up主哦
1349.825,♂嗯♂～～～
385.748,+
380.264,TTTYYYYY
43.644,基本上是个直播游戏 适合给人看 没法自己玩
1194.132,六臂神皇？异形！以帝皇之名赐予你死亡！
493.286,看到对装置蹭了，笑了
1554.94,真，切开你的脑袋。
112.928,schoziphrinia
1085.885,生命之母
1034.485,不是工程师，是灰白人
1120.046,森林的变异人
1778.562,哦♂耶♂
1720.69,掉线了
551.046,我就是直接成功
788.762,总是想起普罗米修斯里的外星船，可能我只知道这个
639.67,三连没了
1592.664,机械飞升了
1177.825,9人
899.907,四手霸王
1850.938,9个月了
1180.455,意识在上面
1070.252,割皮包了
1031.059,上层阶级
1261.958,可爱捏
1834.814,下期视频为啥不见了！
60.459,坚持访问
1503.809,应该会出个dic啥的
1827.151,合体了
1177.228,啊这
1018.583,看着就比主角高级
177.762,看着就疼
58.876,榨汁机？
1279.706,小崽汁儿
1085.213,可爱捏
129.977,生物科技
1330.952,都是连体人，一个想飞升，另一个想融合
1190.988,都是天生连体人，分开后，一个有智慧要飞升，另一个肉身强悍想要融合
897.103,这个人种天生连体人，一个想要摆脱，一个想要融合
1079.228,“母亲”
810.985,主角的负面人
568.553,第二小结局：新生！
495.508,第一小结局：你杀了一个……人？
1775.869,就这一个结局？
1380.187,嘶……听上去好疼
332.126,单蹦儿，？？
129.412,钙也是金属啊
61.074,光模具人就已经接受不了了
965.899,风林月影启动！
692.019,大号电动螺丝刀
865.721,EVA十三号机
765.068,没有钥匙了
348.069,没有指引，要在这试这个，还先要决定要不要在这试这个，只能说谢谢你up，我当小说看了
137.279,泰伦狂喜
860.019,给我来两只，
51.723,没事，看宣传片我就犯恶心了
484.835,这就是进来那条路，游玩还是不够仔细
1470.182,那个应该是背面？
895.457,三连回来了
999.486,还别说，这游戏真可以做成毁灭战士类型的
1660.153,这里  意识已经上传了  而身体就是这个文明一直想要得到的完美躯体
895.962,真接肢
411.98,不喜欢太磨叽的解密
613.55,抽象
517.67,《孵化》
8.43,hso
0.0,‘
103.295,边吃边吐边看
1725.317,因为“自己”靠近，意识强行换回主体
1723.872,主角是没有嘴的，所以是注射进食
1460.823,不是第一个主角，而是二号本来就共生的
1100.615,肉母。。。嗯。。。男的
141.956,动态模糊这么高？
630.536,我要男妈妈♂
624.254,不要女妈妈就要男妈妈
799.103,生物科技
124.401,普罗米修斯
1266.279,脑仁
31.0,重重的异形味
232.269,win9吗？
993.534,绝了
649.745,只能把三连留下了
83.559,吓我一跳
288.227,看着都要急死我
649.278,可怜
905.627,这是对你掏心掏肺的好！
818.947,对你掏心掏肺的好
494.185,孵化
1282.87,咋成美汁汁儿
822.354,对主角掏心掏肺的兄弟
538.803,《我们》，这也太黑暗了
767.044,可惜整个墙就主角一个人了
327.321,我在这里就把游戏卸了
229.949,看过异形全系的我没好奇心去探索了……
161.909,太催眠了
60.714,解密太无聊了，坚持不下去
145.342,生物的机械飞升
44.504,恐怖游戏，没机会了，叹气
805.831,异形
731.884,不是换主角，游戏壁画里有解释这是一个双生文明，寄生虫其实就是主角的副面人变得
460.041,没有第二个主角，第一次寄了之后被生物科技送回高墙修复了
1135.705,可是他有尾巴诶
1191.138,六臂神皇
1145.485,卫城
184.041,灭骸之刃
860.564,生物外骨骼
1554.766,主角明显有痛觉，剥离寄生软骨时撕心裂肺的痛呼
1770.937,弹幕什么鸡冻神仙
109.886,真的好喜欢蔑视的音效，我觉得助眠效果不错
146.409,和强殖装甲凯普的设定很像
615.548,。呦西 还是个日本名
474.645,san值：100％
1460.492,抱脸虫？
649.429,还不如杀了
6.483,最强解读
593.846,这样子，血源的失败作诶
1141.16,复行，数十步豁然开朗
932.529,怎么有点像scp173？
920.245,大千录准备中
807.638,[前方高能]
1306.535,异形
1008.221,确实就是隐喻高玩（升职崇拜
220.548,异形画风
144.94,其实是HR吉格尔风
101.671,据说这是作者把自己车祸休克时看到的情景做成的
1449.704,人型，改造体？
1053.216,我死了
1478.418,这都没死真命大
502.754,危      小老弟       危
690.809,撼地者
1748.32,san;0  NO
1666.588,san;10
1543.118,sun;20
1519.394,san;30
1509.004,san;20
1300.895,san;40
793.954,san;70
507.764,寄[doge］
444.962,sun；85
145.739,san；90
1261.844,魔多客是吧
126.547,这不就是普罗米修斯那个飞船
1831.667,拉卡德狂喜
557.246,傻波依
696.048,哈哈哈哈哈
688.638,我震惊了
753.218,艺术集里面有提到的血肉之墙
1135.822,主角明显是诞生在墙上的，这个母体只会生产肉状怪物
1019.361,指挥官（bushi）
764.219,这里的风格像是贝克辛斯基
342.672,这个华容道我熟练以后也要解10分钟
388.705,哈哈哈俺也一样
18.323,下饭爽游
458.459,工具人
95.259,我害怕不敢打，但是我好奇我看你的呜呜
91.245,就喜欢猎奇的
1124.899,我是超级大邪祟
1265.606,忍者神龟？
646.752,伊健山联没有了
83.779,抖音来的！
213.203,san 90/100
134.184,san 97/100
932.022,走位，走不了无所谓
204.651,这个游戏有点晕 是真的···
681.299,太tm掉SAN了，这是神马鬼才美术设计
505.999,妈耶，这游戏画面好掉san，严重怀疑美术组的精神状态！！！
1008.294,月池
1809.71,蔑视生命！
1297.577,他乐开了花
807.337,这尾巴是把枪？
1750.803,被反噬了
1634.323,然而整体意识还没有上传
1345.725,把兄弟，剥离
1195.197,主角，是这个种族最后一个有意识生物了
1068.819,这是祖先……
901.395,因为这个本身就是双生人
1388.824,也可说寄生骨一直在阻止“保护”宿主死亡
1347.857,你懂个锤天天瞎猜
221.819,当在MC遇到巨型矿洞的你
1210.345,三体人？
523.815,卧槽
378.47,这还蒙？不是还有一个包嘛 跟刚才的不一样
1174.339,没人
277.674,像是异形的场景
180.858,卧槽，袖箭
151.659,这游戏刚出第一个宣传片时，吉格尔在同年去世了。。
529.876,我徒弟呢！
1079.123,……看得有点难受，感觉就像是在欺负
639.391,砍手啊砍手啊
143.588,san值（正解！！！）
76.503,6
1187.376,觉不觉得顶上像神经元
111.955,我喜欢生物；所以现在超喜欢生物科技
1139.495,这轨道一点也不压抑，我当时只觉得不要停哈哈哈哈
783.18,人类起名能力真的强，红雾荒原，后期那个被人叫教堂。。。。
1802.921,还有没有真结局啊？
1612.88,控制两个角色 随时可以切换 想起了那个解谜的小紫小蓝
1380.281,早知道多留一手了
465.753,我以为至少有几个不同造型，原来都是这一个小倒霉蛋儿
1785.424,就差最后一步
1832.741,墓碑
1675.935,保持清醒！
509.241,这他妈叫孵化？
277.699,确实像是马桶↑
650.464,砍了手走呗
1098.862,被碾碎了
887.076,四手霸王
492.748,前方小老弟死亡高能
506.96,但我对我的san值有了一些不自信
1260.478,脑人
1172.188,两边墙上的雕像，生育崇拜
780.872,是同一个人，负伤后被拖回生育之墙改造了一下
1738.355,叫你磨磨唧唧
642.967,skr
502.219,这个装置会留一手另一边开背能出整的
1747.879,、
618.414,一键三连是吧
741.318,这是第二个主角，这里是生命之墙，主要诞生生命的地方
165.628,这是生物科技
72.594,下饭是吧？我上课ing
456.018,官方写的支持全球语言，因为根本一个字都没有
1511.847,高能预警！
1214.044,这不就是脚手架吗
293.279,22点09
1542.938,脑仁嗡嗡响
1446.589,一大只虫，已经很恶心了，居然还长着人头
688.878,前面的筋膜枪别走。哈哈哈哈。
1761.063,啊这
890.383,牛杯
520.093,离谱
885.116,鸡贼是吧
1247.803,啊啊啊！我滴个妈哟，san掉光了
1116.839,san值快掉光了
618.896,但是一建山联被留下了，所以……
1396.775,肉中刺（物理）
618.379,哈哈哈哈哈哈哈
61.288,家人们，西瓜皮免费了
1762.065,族群想血肉飞升，最后被工具人寄生兽噶了。
437.099,模具人
151.399,不就是生物科技嘛
60.583,别打玛
266.856,已经头痛了
496.819,其实寄了也好，不然永远待在原地也是折磨，看到这个会莫名心疼难受
100.197,一个直面高塔，一个直面深渊
861.067,嘶
149.571,莫闻天：这我熟（确信
6.742,血肉渡（确信）
1112.211,怎么感觉有点帅
1717.72,没门
1301.88,文体两开花
1285.8,两个核桃
647.285,哎，可怜可惜，你三连就这么没了
1300.947,脑花
872.293,6
11.497,小时候看了这集，冲的全村发洪水
621.618,你别说，这仔看久了还挺可爱（）
76.259,看着有种亲切感，不知道为什么
683.435,拼多多出品
1205.426,好大的林檎
1254.364,所以为什么要给他放进去
702.601,炮机
754.403,血肉之墙
1558.078,机械飞升
693.107,谢谢你，我真的被笑到了
735.487,第七章的万魔神殿
1009.019,库瓦
1456.28,一跺牙一咬脚
633.356,下次也不一定
1727.024,帮你拿扭扭捏捏扭扭捏捏你把那呐呐呐呐呐呐你你你你你你你你你你你你你扭扭捏捏你呢
1405.859,分体
570.719,当初看这游戏以为只有一种方法，原来有两种
874.539,相当于智脑？
1485.025,哈哈哈哈哈哈哈哈哈哈哈哈哈哈或
1220.265,法爷
22.517,.
444.738,模具人
614.923,摔倒还挺可爱的
80.91,迟到了！赶紧冲
1775.747,不是已经切换了身体？
1277.016,然后把它榨成汁儿
83.173,给自己加点san值
1540.242,突然幻痛了
55.959,一点都不口啊！好下饭啊！呕呕呕呕………
508.191,而不是什么孵化室
507.507,估计这个地方就是专门用来废弃的地方
3.709,本人爱触手，血肉也将就
689.27,与其说是武器，不如说是钥匙
523.801,《留一手》
1057.399,血肉之母，剧透狗头保命
1003.889,雀氏是烧麦，烧麦的料都会溢出来
609.394,好可爱的男妈妈♂
1598.388,我也看睡觉了....
528.913,小兄弟？好吧我想歪了
268.172,看过四遍，习惯了，真在吃饭awa
62.58,我已经看四遍了，一点都没觉得恶心
72.439,我看到血要昏过去的（悲
650.432,问题不大，门关上那个锁手的锁就会打开，小兄弟这时候在外面已经自由了
1850.426,拜拜，各位，下一期见
1117.011,周树人
1135.833,不对呀 你是两个
374.385,这是生物能源核心吧就几个能用的
636.859,没事儿在字由视角，
1800.079,游戏作者：若干塞尔维亚有志青年
995.065,今天中午吃饺子，吃不下去了
441.235,下饭
108.579,san值狂降
1263.219,这个文明其实就是各种工具人？
1780.134,看这个类人的样子，就是蔑视
1816.094,好想灵笼
211.864,天诺杂碎们
1806.44,怅然若失，又无所谓
650.444,你三连没了（陈述事实）
1394.533,---------
1339.938,-+
732.204,虚空
736.206,虚空
732.204,虚空
1264.251,可爱捏
531.952,give me five是吧
142.354,血肉飞升
891.262,机械飞升也能满足你的愿望
799.614,共生体分离的两部分
825.019,致命蛋
234.048,¿
1274.172,石莱葛
1383.785,6
235.942,要么去查攻略
1637.032,性感的屁屁
1262.313,好可爱呀，好可爱呀
1068.904,好可爱，好想养一只
1460.902,灵笼马克表示很赞
1815.579,30分钟，我居然看完了
116.659,可爱的嘞
1651.824,san值掉光勒
1025.786,还特么挺健美
726.518,我超，卡莎！
1482.537,开了大眼
598.867,半身不遂
1310.764,天线宝宝时间
931.001,厉不厉害你坤哥
123.877,《利维坦》
111.739,这游戏里的主角身体强度明显强于现实的人类，毕竟是摔下去，普通人早就过挂了
1779.639,无法理解
765.107,起源之墙:
333.419,主角从这些包里面出来的吗？
1063.985,我尼玛，你不要过来啊
699.87,刺刀
524.977,我徒弟呢
1.736,像我小时候每次发烧都会做的梦
414.346,华容道很简单，但是这个太阴间了
1099.654,hhb j b  bh q  book book but  bhi   book 前方高能预警请收下我的膝盖
1101.445,hhbhb baby book  n baby :but but b b b Bq nbb  bbbqnbb bhboot 前方高能预警
1100.805,hhbhb happy b hi hbhb    book 前方高能预警
1656.136,12-11
1637.704,11-12
1422.536,13-11
1305.285,14---13
1066.138,13-14
980.722,12-13
649.714,11-12
152.123,12-11
136.934,12
2.192,14
1224.728,你们不感觉这个机甲是主角那个种族改造而来的吗
453.286,他也挺可爱的，至少在这末日里面有一个伙伴
